timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1705983027459,7,CommunicationService/GetSMSTemplate,200, success,Integration Test 2-1,text,true,,291,0,1,1,null,0,0,0
1705983027463,4,CommunicationService/GetSMSTemplate (Cache),200, success,Integration Test 2-1,text,true,,291,0,1,1,null,0,0,0
1705983027471,7,CommunicationService/UpdateSMSTemplate,200, success,Integration Test 2-1,text,true,,131,0,1,1,null,0,0,0
1705983027479,7,CommunicationService/listSMSTemplates,200, success,Integration Test 2-1,text,true,,3619,0,1,1,null,0,0,0
1705983027492,12,CommunicationService/CreateNotificationEvent,200, success,Integration Test 2-1,text,true,,349,0,1,1,null,0,0,0
1705983027506,14,CommunicationService/GetNotificationEvent,200, success,Integration Test 2-1,text,true,,515,0,1,1,null,0,0,0
1705983027513,7,CommunicationService/GetNotificationEvent (Cache),200, success,Integration Test 2-1,text,true,,515,0,1,1,null,0,0,0
1705983027537,24,CommunicationService/UpdateNotificationEvent,200, success,Integration Test 2-1,text,true,,349,0,1,1,null,0,0,0
1705983027557,19,CommunicationService/listNotificationEvents,200, success,Integration Test 2-1,text,true,,5850,0,1,1,null,0,0,0
1705983027570,13,CommunicationService/SendNotification,200, success,Integration Test 2-1,text,true,,21,0,1,1,null,0,0,0
1705983027582,12,/communications/email [POST],200,OK,Integration Test 2-1,text,true,,688,595,1,1,https://localhost:8080/communications/email,12,0,0
1705983027588,6,/communications/email [GET],200,OK,Integration Test 2-1,text,true,,839,515,1,1,https://localhost:8080/communications/email/65af3c33759a5f7d73b02188,6,0,0
1705983027593,5,/communications/email [GET] (Cache),200,OK,Integration Test 2-1,text,true,,839,515,1,1,https://localhost:8080/communications/email/65af3c33759a5f7d73b02188,4,0,0
1705983027602,9,/communications/email [PUT],200,OK,Integration Test 2-1,text,true,,690,637,1,1,https://localhost:8080/communications/email,9,0,0
1705983027611,9,/communications/email/list [POST],200,OK,Integration Test 2-1,text,true,,4274,625,1,1,https://localhost:8080/communications/email/list,9,0,0
1705983027617,6,/communications/sms [POST],200,OK,Integration Test 2-1,text,true,,673,578,1,1,https://localhost:8080/communications/sms,6,0,0
1705983027623,5,/communications/sms [GET},200,OK,Integration Test 2-1,text,true,,824,513,1,1,https://localhost:8080/communications/sms/65af3c33759a5f7d73b02189,5,0,0
1705983027627,4,/communications/sms [GET} (Cache),200,OK,Integration Test 2-1,text,true,,824,513,1,1,https://localhost:8080/communications/sms/65af3c33759a5f7d73b02189,4,0,0
1705983027635,8,/communications/sms [PUT],200,OK,Integration Test 2-1,text,true,,677,622,1,1,https://localhost:8080/communications/sms,8,0,0
1705983027644,9,/communications/sms/list [POST],200,OK,Integration Test 2-1,text,true,,3586,623,1,1,https://localhost:8080/communications/sms/list,9,0,0
1705983027654,9,/communications/event [POST],200,OK,Integration Test 2-1,text,true,,863,699,1,1,https://localhost:8080/communications/event,9,0,0
1705983027662,7,/communications/event [GET],200,OK,Integration Test 2-1,text,true,,1013,515,1,1,https://localhost:8080/communications/event/65af3c33759a5f7d73b0218a,6,0,0
1705983027667,5,/communications/event [GET] (Cache),200,OK,Integration Test 2-1,text,true,,1013,515,1,1,https://localhost:8080/communications/event/65af3c33759a5f7d73b0218a,5,0,0
1705983027677,9,/communications/event [PUT]],200,OK,Integration Test 2-1,text,true,,863,735,1,1,https://localhost:8080/communications/event,9,0,0
1705983027685,8,/communications/event/list [POST],200,OK,Integration Test 2-1,text,true,,5388,625,1,1,https://localhost:8080/communications/event/list,8,0,0
1705983027695,9,/communications/notification [POST],200,OK,Integration Test 2-1,text,true,,580,724,1,1,https://localhost:8080/communications/notification,8,0,0
1705983027695,270,Communications High,200,"Number of samples in transaction : 32, number of failing samples : 0",Integration Test 2-1,,true,,41006,9549,1,1,null,117,12,0
1705983027703,8,CommunicationService/CreateEmailTemplate,200, success,Integration Test 2-1,text,true,,144,0,1,1,null,0,0,0
1705983027708,5,CommunicationService/GetEmailTemplate,200, success,Integration Test 2-1,text,true,,310,0,1,1,null,0,0,0
1705983027712,4,CommunicationService/GetEmailTemplate (Cache),200, success,Integration Test 2-1,text,true,,310,0,1,1,null,0,0,0
1705983027719,7,CommunicationService/UpdateEmailTemplate,200, success,Integration Test 2-1,text,true,,148,0,1,1,null,0,0,0
1705983027728,9,CommunicationService/listEmailTemplates,200, success,Integration Test 2-1,text,true,,4404,0,1,1,null,0,0,0
1705983027737,9,CommunicationService/CreateSMSTemplate,200, success,Integration Test 2-1,text,true,,125,0,1,1,null,0,0,0
1705983027742,5,CommunicationService/GetSMSTemplate,200, success,Integration Test 2-1,text,true,,291,0,1,1,null,0,0,0
1705983027746,4,CommunicationService/GetSMSTemplate (Cache),200, success,Integration Test 2-1,text,true,,291,0,1,1,null,0,0,0
1705983027755,9,CommunicationService/UpdateSMSTemplate,200, success,Integration Test 2-1,text,true,,131,0,1,1,null,0,0,0
1705983027764,9,CommunicationService/listSMSTemplates,200, success,Integration Test 2-1,text,true,,3619,0,1,1,null,0,0,0
1705983027773,9,CommunicationService/CreateNotificationEvent,200, success,Integration Test 2-1,text,true,,351,0,1,1,null,0,0,0
1705983027779,6,CommunicationService/GetNotificationEvent,200, success,Integration Test 2-1,text,true,,517,0,1,1,null,0,0,0
1705983027783,3,CommunicationService/GetNotificationEvent (Cache),200, success,Integration Test 2-1,text,true,,517,0,1,1,null,0,0,0
1705983027790,6,CommunicationService/UpdateNotificationEvent,200, success,Integration Test 2-1,text,true,,351,0,1,1,null,0,0,0
1705983027797,7,CommunicationService/listNotificationEvents,200, success,Integration Test 2-1,text,true,,5850,0,1,1,null,0,0,0
1705983027805,8,CommunicationService/SendNotification,200, success,Integration Test 2-1,text,true,,21,0,1,1,null,0,0,0
1705983027814,9,/communications/email [POST],200,OK,Integration Test 2-1,text,true,,688,595,1,1,https://localhost:8080/communications/email,8,0,0
1705983027820,6,/communications/email [GET],200,OK,Integration Test 2-1,text,true,,839,515,1,1,https://localhost:8080/communications/email/65af3c33759a5f7d73b02190,6,0,0
1705983027824,4,/communications/email [GET] (Cache),200,OK,Integration Test 2-1,text,true,,839,515,1,1,https://localhost:8080/communications/email/65af3c33759a5f7d73b02190,4,0,0
1705983027832,7,/communications/email [PUT],200,OK,Integration Test 2-1,text,true,,690,637,1,1,https://localhost:8080/communications/email,7,0,0
1705983027841,8,/communications/email/list [POST],200,OK,Integration Test 2-1,text,true,,4274,625,1,1,https://localhost:8080/communications/email/list,8,0,0
1705983027849,8,/communications/sms [POST],200,OK,Integration Test 2-1,text,true,,673,578,1,1,https://localhost:8080/communications/sms,8,0,0
1705983027855,6,/communications/sms [GET},200,OK,Integration Test 2-1,text,true,,824,513,1,1,https://localhost:8080/communications/sms/65af3c33759a5f7d73b02191,6,0,0
1705983027859,4,/communications/sms [GET} (Cache),200,OK,Integration Test 2-1,text,true,,824,513,1,1,https://localhost:8080/communications/sms/65af3c33759a5f7d73b02191,4,0,0
1705983027866,6,/communications/sms [PUT],200,OK,Integration Test 2-1,text,true,,677,622,1,1,https://localhost:8080/communications/sms,6,0,0
1705983027877,10,/communications/sms/list [POST],200,OK,Integration Test 2-1,text,true,,3586,623,1,1,https://localhost:8080/communications/sms/list,10,0,0
1705983027887,10,/communications/event [POST],200,OK,Integration Test 2-1,text,true,,865,701,1,1,https://localhost:8080/communications/event,10,0,0
1705983027894,7,/communications/event [GET],200,OK,Integration Test 2-1,text,true,,1015,515,1,1,https://localhost:8080/communications/event/65af3c33759a5f7d73b02192,6,0,0
1705983027898,4,/communications/event [GET] (Cache),200,OK,Integration Test 2-1,text,true,,1015,515,1,1,https://localhost:8080/communications/event/65af3c33759a5f7d73b02192,4,0,0
1705983027907,9,/communications/event [PUT]],200,OK,Integration Test 2-1,text,true,,865,737,1,1,https://localhost:8080/communications/event,9,0,0
1705983027915,8,/communications/event/list [POST],200,OK,Integration Test 2-1,text,true,,5388,625,1,1,https://localhost:8080/communications/event/list,8,0,0
1705983027924,8,/communications/notification [POST],200,OK,Integration Test 2-1,text,true,,580,724,1,1,https://localhost:8080/communications/notification,8,0,0
1705983027924,222,Communications Medium,200,"Number of samples in transaction : 32, number of failing samples : 0",Integration Test 2-1,,true,,41022,9553,1,1,null,112,7,0
1705983027937,12,CommunicationService/CreateEmailTemplate,200, success,Integration Test 2-1,text,true,,144,0,1,1,null,0,0,0
1705983027944,7,CommunicationService/GetEmailTemplate,200, success,Integration Test 2-1,text,true,,310,0,1,1,null,0,0,0
1705983027948,4,CommunicationService/GetEmailTemplate (Cache),200, success,Integration Test 2-1,text,true,,310,0,1,1,null,0,0,0
1705983027954,6,CommunicationService/UpdateEmailTemplate,200, success,Integration Test 2-1,text,true,,148,0,1,1,null,0,0,0
1705983027964,10,CommunicationService/listEmailTemplates,200, success,Integration Test 2-1,text,true,,4404,0,1,1,null,0,0,0
1705983027971,7,CommunicationService/CreateSMSTemplate,200, success,Integration Test 2-1,text,true,,125,0,1,1,null,0,0,0
1705983027978,7,CommunicationService/GetSMSTemplate,200, success,Integration Test 2-1,text,true,,291,0,1,1,null,0,0,0
1705983027983,4,CommunicationService/GetSMSTemplate (Cache),200, success,Integration Test 2-1,text,true,,291,0,1,1,null,0,0,0
1705983027991,8,CommunicationService/UpdateSMSTemplate,200, success,Integration Test 2-1,text,true,,131,0,1,1,null,0,0,0
1705983027998,7,CommunicationService/listSMSTemplates,200, success,Integration Test 2-1,text,true,,3619,0,1,1,null,0,0,0
1705983028007,8,CommunicationService/CreateNotificationEvent,200, success,Integration Test 2-1,text,true,,348,0,1,1,null,0,0,0
1705983028013,6,CommunicationService/GetNotificationEvent,200, success,Integration Test 2-1,text,true,,514,0,1,1,null,0,0,0
1705983028017,4,CommunicationService/GetNotificationEvent (Cache),200, success,Integration Test 2-1,text,true,,514,0,1,1,null,0,0,0
1705983028024,7,CommunicationService/UpdateNotificationEvent,200, success,Integration Test 2-1,text,true,,348,0,1,1,null,0,0,0
1705983028031,7,CommunicationService/listNotificationEvents,200, success,Integration Test 2-1,text,true,,5850,0,1,1,null,0,0,0
1705983028039,8,CommunicationService/SendNotification,200, success,Integration Test 2-1,text,true,,21,0,1,1,null,0,0,0
1705983028049,9,/communications/email [POST],200,OK,Integration Test 2-1,text,true,,688,595,1,1,https://localhost:8080/communications/email,9,0,0
1705983028063,13,/communications/email [GET],200,OK,Integration Test 2-1,text,true,,839,515,1,1,https://localhost:8080/communications/email/65af3c34759a5f7d73b02198,13,0,0
1705983028076,13,/communications/email [GET] (Cache),200,OK,Integration Test 2-1,text,true,,839,515,1,1,https://localhost:8080/communications/email/65af3c34759a5f7d73b02198,13,0,0
1705983028098,21,/communications/email [PUT],200,OK,Integration Test 2-1,text,true,,690,637,1,1,https://localhost:8080/communications/email,21,0,0
1705983028112,14,/communications/email/list [POST],200,OK,Integration Test 2-1,text,true,,4274,625,1,1,https://localhost:8080/communications/email/list,14,0,0
1705983028123,11,/communications/sms [POST],200,OK,Integration Test 2-1,text,true,,673,578,1,1,https://localhost:8080/communications/sms,11,0,0
1705983028129,6,/communications/sms [GET},200,OK,Integration Test 2-1,text,true,,824,513,1,1,https://localhost:8080/communications/sms/65af3c34759a5f7d73b02199,6,0,0
1705983028134,5,/communications/sms [GET} (Cache),200,OK,Integration Test 2-1,text,true,,824,513,1,1,https://localhost:8080/communications/sms/65af3c34759a5f7d73b02199,5,0,0
1705983028148,14,/communications/sms [PUT],200,OK,Integration Test 2-1,text,true,,677,622,1,1,https://localhost:8080/communications/sms,14,0,0
1705983028158,9,/communications/sms/list [POST],200,OK,Integration Test 2-1,text,true,,3586,623,1,1,https://localhost:8080/communications/sms/list,8,0,0
1705983028170,11,/communications/event [POST],200,OK,Integration Test 2-1,text,true,,862,698,1,1,https://localhost:8080/communications/event,11,0,0
1705983028178,7,/communications/event [GET],200,OK,Integration Test 2-1,text,true,,1012,515,1,1,https://localhost:8080/communications/event/65af3c34759a5f7d73b0219a,6,0,0
1705983028184,6,/communications/event [GET] (Cache),200,OK,Integration Test 2-1,text,true,,1012,515,1,1,https://localhost:8080/communications/event/65af3c34759a5f7d73b0219a,5,0,0
1705983028194,10,/communications/event [PUT]],200,OK,Integration Test 2-1,text,true,,862,734,1,1,https://localhost:8080/communications/event,10,0,0
1705983028206,11,/communications/event/list [POST],200,OK,Integration Test 2-1,text,true,,5388,625,1,1,https://localhost:8080/communications/event/list,11,0,0
1705983028220,14,/communications/notification [POST],200,OK,Integration Test 2-1,text,true,,580,724,1,1,https://localhost:8080/communications/notification,13,0,0
1705983028227,7,/communications/event [DELETE],200,OK,Integration Test 2-1,text,true,,581,537,1,1,https://localhost:8080/communications/event/65af3c34759a5f7d73b0219a,7,0,0
1705983028233,5,/communications/sms [DELETE},200,OK,Integration Test 2-1,text,true,,581,535,1,1,https://localhost:8080/communications/sms/65af3c34759a5f7d73b02199,5,0,0
1705983028239,6,/communications/email [DELETE],200,OK,Integration Test 2-1,text,true,,581,537,1,1,https://localhost:8080/communications/email/65af3c34759a5f7d73b02198,6,0,0
1705983028240,304,Communications Low,200,"Number of samples in transaction : 35, number of failing samples : 0",Integration Test 2-1,,true,,42741,11156,1,1,null,188,11,0
1705983028249,9,Connected Test /  Add Manufacturer,200, success,Integration Test 2-1,text,true,,743,0,1,1,null,0,0,0
1705983028258,8,Connected Test /  Get Manufacturer,200, success,Integration Test 2-1,text,true,,909,0,1,1,null,0,0,0
1705983028269,11,Connected Test /  Update Manufacturer,200, success,Integration Test 2-1,text,true,,744,0,1,1,null,0,0,0
1705983028279,9,Connected Test /  Add Vendor,200, success,Integration Test 2-1,text,true,,417,0,1,1,null,0,0,0
1705983028287,8,Connected Test /  Get Vendor,200, success,Integration Test 2-1,text,true,,583,0,1,1,null,0,0,0
1705983028296,8,Connected Test /  Update Vendor,200, success,Integration Test 2-1,text,true,,716,0,1,1,null,0,0,0
1705983028309,13,Connected Test /  Add TestCase,200, success,Integration Test 2-1,text,true,,339,0,1,1,null,0,0,0
1705983028317,8,Connected Test /  Get TestCase,200, success,Integration Test 2-1,text,true,,505,0,1,1,null,0,0,0
1705983028329,11,Connected Test /  Add Device,200, success,Integration Test 2-1,text,true,,821,0,1,1,null,0,0,0
1705983028343,14,Connected Test /  Update TestCase,200, success,Integration Test 2-1,text,true,,364,0,1,1,null,0,0,0
1705983028356,12,Connected Test /  Update Device,200, success,Integration Test 2-1,text,true,,821,0,1,1,null,0,0,0
1705983028363,7,Connected Test /  Get Device,200, success,Integration Test 2-1,text,true,,987,0,1,1,null,0,0,0
1705983028373,10,/connected-test/manufacturer [POST],200,OK,Integration Test 2-1,text,true,,1149,860,1,1,https://localhost:8080/connected-test/manufacturer,10,0,0
1705983028381,8,/connected-test/manufacturer [GET],200,OK,Integration Test 2-1,text,true,,1299,522,1,1,https://localhost:8080/connected-test/manufacturer/65af3c3496aff03b073c2985,8,0,0
1705983028394,13,/connected-test/manufacturer [PUT],200,OK,Integration Test 2-1,text,true,,1150,887,1,1,https://localhost:8080/connected-test/manufacturer,12,0,0
1705983028405,11,/connected-test/vendor [POST]],200,OK,Integration Test 2-1,text,true,,1119,855,1,1,https://localhost:8080/connected-test/vendor,11,0,0
1705983028415,9,/connected-test/vendor [GET],200,OK,Integration Test 2-1,text,true,,1269,516,1,1,https://localhost:8080/connected-test/vendor/65af3c3496aff03b073c2986,9,0,0
1705983028424,9,/connected-test/vendor [PUT],200,OK,Integration Test 2-1,text,true,,1121,886,1,1,https://localhost:8080/connected-test/vendor,9,0,0
1705983028435,11,/connected-test/testcase [POST],200,OK,Integration Test 2-1,text,true,,844,655,1,1,https://localhost:8080/connected-test/testcase,11,0,0
1705983028442,7,/connected-test/testcase [GET],200,OK,Integration Test 2-1,text,true,,994,518,1,1,https://localhost:8080/connected-test/testcase/65af3c3496aff03b073c2987,6,0,0
1705983028451,9,/connected-test/device [POST],200,OK,Integration Test 2-1,text,true,,1241,808,1,1,https://localhost:8080/connected-test/device,9,0,0
1705983028461,9,/connected-test/testcase [PUT],200,OK,Integration Test 2-1,text,true,,869,693,1,1,https://localhost:8080/connected-test/testcase,9,0,0
1705983028469,8,/connected-test/device [GET],200,OK,Integration Test 2-1,text,true,,1391,516,1,1,https://localhost:8080/connected-test/device/65af3c3496aff03b073c2988,8,0,0
1705983028481,11,/connected-test/device [PUT],200,OK,Integration Test 2-1,text,true,,1241,807,1,1,https://localhost:8080/connected-test/device,10,0,0
1705983028481,233,Connected Test - Devices Vendor Manufacturers TestCases,200,"Number of samples in transaction : 24, number of failing samples : 0",Integration Test 2-1,,true,,21636,8523,1,1,null,112,8,0
1705983028501,18,Connected Test /  SubmitTest,200, success,Integration Test 2-1,text,true,,49,0,1,1,null,0,0,0
1705983028511,10,Connected Test /  GetTestDetailsById,200, success,Integration Test 2-1,text,true,,4409,0,1,1,null,0,0,0
1705983028520,9,Connected Test /  ListConnectedTests,200, success,Integration Test 2-1,text,true,,194,0,1,1,null,0,0,0
1705983028533,13,/connected-test [POST]],200,OK,Integration Test 2-1,text,true,,606,3036,1,1,https://localhost:8080/connected-test,13,0,0
1705983028545,11,/connected-test [GET],200,OK,Integration Test 2-1,text,true,,3304,509,1,1,https://localhost:8080/connected-test/65af3c3496aff03b073c298b,11,0,0
1705983028555,10,/connected-test/list [POST]],200,OK,Integration Test 2-1,text,true,,699,658,1,1,https://localhost:8080/connected-test/list,10,0,0
1705983028555,71,Connected Test - Connected Tests,200,"Number of samples in transaction : 6, number of failing samples : 0",Integration Test 2-1,,true,,9261,4203,1,1,null,34,3,0
1705983028566,10,Media / CreateMedia,200, success,Integration Test 2-1,text,true,,507,0,1,1,null,0,0,0
1705983028579,13,/media/upload,200,OK,Integration Test 2-1,text,true,,579,3453,1,1,https://localhost:8080/media/upload/65af3c34c904201a308f5c62,13,0,0
1705983028591,12,Media / GetMedia,200, success,Integration Test 2-1,text,true,,731,0,1,1,null,0,0,0
1705983028599,8,/media/download,200,OK,Integration Test 2-1,text,true,,3219,512,1,1,https://localhost:8080/media/download/65af3c34c904201a308f5c62.md,8,0,0
1705983028611,12,Media / UpdateMedia,200, success,Integration Test 2-1,text,true,,674,0,1,1,null,0,0,0
1705983028622,10,Media / ListMedia,200, success,Integration Test 2-1,text,true,,4793,0,1,1,null,0,0,0
1705983028639,16,Media / DeleteMedia,200, success,Integration Test 2-1,text,true,,675,0,1,1,null,0,0,0
1705983028648,9,/media [POST]],200,OK,Integration Test 2-1,text,true,,973,735,1,1,https://localhost:8080/media,9,0,0
1705983028661,12,/media/upload,200,OK,Integration Test 2-1,text,true,,579,3426,1,1,https://localhost:8080/media/upload/65af3c34c904201a308f5c63,11,0,0
1705983028669,8,/media [GET],200,OK,Integration Test 2-1,text,true,,1171,500,1,1,https://localhost:8080/media/65af3c34c904201a308f5c63,8,0,0
1705983028677,8,/media/download,200,OK,Integration Test 2-1,text,true,,3219,512,1,1,https://localhost:8080/media/download/65af3c34c904201a308f5c63.md,8,0,0
1705983028689,12,/media [PUT]],200,OK,Integration Test 2-1,text,true,,1106,655,1,1,https://localhost:8080/media,11,0,0
1705983028702,13,/media/list  [POST]],200,OK,Integration Test 2-1,text,true,,5003,610,1,1,https://localhost:8080/media/list,13,0,0
1705983028714,11,/media  [DELETE]],200,OK,Integration Test 2-1,text,true,,1107,522,1,1,https://localhost:8080/media/65af3c34c904201a308f5c63,11,0,0
1705983028714,154,Media,200,"Number of samples in transaction : 14, number of failing samples : 0",Integration Test 2-1,,true,,24336,10925,1,1,null,92,4,0
1705983028732,18,IAM / Update User Profile,200, success,Integration Test 2-1,text,true,,21,0,1,1,null,0,0,0
1705983028741,9,IAM / Get User Profile,200, success,Integration Test 2-1,text,true,,5164,0,1,1,null,0,0,0
1705983028760,19,/iam/profile [POST],200,OK,Integration Test 2-1,text,true,,579,6009,1,1,https://localhost:8080/iam/profile,19,0,0
1705983028775,15,/iam/profile [GET]],200,OK,Integration Test 2-1,text,true,,4095,506,1,1,https://localhost:8080/iam/profile/65af3c32342525596e4a7eb5,15,0,0
1705983028775,61,IAM Profile,200,"Number of samples in transaction : 4, number of failing samples : 0",Integration Test 2-1,,true,,9859,6515,1,1,null,34,0,0
1705983028797,22,ANF / CreateANFStatement,200, success,Integration Test 2-1,text,true,,38,0,1,1,null,0,0,0
1705983028812,15,ANF / GetANFStatement,200, success,Integration Test 2-1,text,true,,980,0,1,1,null,0,0,0
1705983028825,13,ANF / UpdateANFStatement,200, success,Integration Test 2-1,text,true,,38,0,1,1,null,0,0,0
1705983028835,10,ANF / DeleteANFStatement,200, success,Integration Test 2-1,text,true,,38,0,1,1,null,0,0,0
1705983028853,17,/anf [POST]],200,OK,Integration Test 2-1,text,true,,596,1319,1,1,https://localhost:8080/anf,15,0,0
1705983028864,10,/anf [GET],200,OK,Integration Test 2-1,text,true,,1326,498,1,1,https://localhost:8080/anf/65af3c344415830ad8bd31ca,10,0,0
1705983028877,13,/anf [PUT],200,OK,Integration Test 2-1,text,true,,596,1375,1,1,https://localhost:8080/anf,12,0,0
1705983028886,9,/anf [DELETE],200,OK,Integration Test 2-1,text,true,,596,520,1,1,https://localhost:8080/anf/65af3c344415830ad8bd31ca,8,0,0
1705983028886,109,ANF,200,"Number of samples in transaction : 8, number of failing samples : 0",Integration Test 2-1,,true,,4208,3712,1,1,null,45,2,0
1705983028909,23,/routine [POST]],200,OK,Integration Test 2-1,text,true,,841,846,1,1,https://localhost:8080/routine,23,0,0
1705983028919,9,/routine/clinicalProtocolExecution [POST]],200,OK,Integration Test 2-1,text,true,,945,994,1,1,https://localhost:8080/routine/clinicalProtocolExecution,9,0,0
1705983028935,15,/routine/deliveryTracking [POST]],200,OK,Integration Test 2-1,text,true,,884,914,1,1,https://localhost:8080/routine/deliveryTracking,15,0,0
1705983028973,37,/routine/labOrder [POST]],200,OK,Integration Test 2-1,text,true,,791,791,1,1,https://localhost:8080/routine/labOrder,37,0,0
1705983028983,10,/routine/diagnosis [POST]],200,OK,Integration Test 2-1,text,true,,807,808,1,1,https://localhost:8080/routine/diagnosis,10,0,0
1705983028993,10,/routine/suspectedDiagnosis [POST]],200,OK,Integration Test 2-1,text,true,,826,835,1,1,https://localhost:8080/routine/suspectedDiagnosis,10,0,0
1705983029004,11,/routine/labResult [POST]],200,OK,Integration Test 2-1,text,true,,797,798,1,1,https://localhost:8080/routine/labResult,9,0,0
1705983029014,10,/routine/medication [POST]],200,OK,Integration Test 2-1,text,true,,816,818,1,1,https://localhost:8080/routine/medication,10,0,0
1705983029028,13,Routine / CreateRoutine,200, success,Integration Test 2-1,text,true,,332,0,1,1,null,0,0,0
1705983029037,8,Routine / CreateClinicalProtocolExecution,200, success,Integration Test 2-1,text,true,,427,0,1,1,null,0,0,0
1705983029050,12,Routine / CreateDeliveryTracking,200, success,Integration Test 2-1,text,true,,358,0,1,1,null,0,0,0
1705983029061,10,Routine / CreateLabOrder,200, success,Integration Test 2-1,text,true,,275,0,1,1,null,0,0,0
1705983029075,13,Routine / CreateDiagnosis,200, success,Integration Test 2-1,text,true,,289,0,1,1,null,0,0,0
1705983029086,11,Routine / CreateSuspectedDiagnosis,200, success,Integration Test 2-1,text,true,,309,0,1,1,null,0,0,0
1705983029096,10,Routine / CreateLabResult,200, success,Integration Test 2-1,text,true,,280,0,1,1,null,0,0,0
1705983029119,22,Routine / CreateMedication,200, success,Integration Test 2-1,text,true,,298,0,1,1,null,0,0,0
1705983029119,224,Routine,200,"Number of samples in transaction : 16, number of failing samples : 0",Integration Test 2-1,,true,,9275,6804,1,1,null,123,9,0
1705983029154,35,Predictor / Predict,200, success,Integration Test 2-1,text,true,,142,0,1,1,null,0,0,0
1705983029178,24,/predictor [POST]],200,OK,Integration Test 2-1,text,true,,681,693,1,1,https://localhost:8080/predictor,24,0,0
1705983029179,59,Predictor,200,"Number of samples in transaction : 2, number of failing samples : 0",Integration Test 2-1,,true,,823,693,1,1,null,24,1,0
1705983029197,18,Protector / DetectAnomalies,200, success,Integration Test 2-1,text,true,,100,0,1,1,null,0,0,0
1705983029210,13,Protector / EnforceAuthorizationControl,200, success,Integration Test 2-1,text,true,,112,0,1,1,null,0,0,0
1705983029230,18,Protector / ProtectPrivacy,200, success,Integration Test 2-1,text,true,,99,0,1,1,null,0,0,0
1705983029244,13,Protector / MonitorRealTimeActivity,200, success,Integration Test 2-1,text,true,,108,0,1,1,null,0,0,0
1705983029255,10,Protector / AnalyzeUserBehavior,200, success,Integration Test 2-1,text,true,,104,0,1,1,null,0,0,0
1705983029271,15,/protector/detectAnomalies [POST]],200,OK,Integration Test 2-1,text,true,,612,961,1,1,https://localhost:8080/protector/detectAnomalies,15,0,0
1705983029282,10,/protector/authorize [POST]],200,OK,Integration Test 2-1,text,true,,624,979,1,1,https://localhost:8080/protector/authorize,10,0,0
1705983029290,8,/protector/protectPrivacy [POST]],200,OK,Integration Test 2-1,text,true,,611,880,1,1,https://localhost:8080/protector/protectPrivacy,8,0,0
1705983029299,8,/protector/monitorRealTime [POST]],200,OK,Integration Test 2-1,text,true,,620,1034,1,1,https://localhost:8080/protector/monitorRealTime,8,0,0
1705983029308,8,/protector/analyzeUserBehavior [POST]],200,OK,Integration Test 2-1,text,true,,616,1047,1,1,https://localhost:8080/protector/analyzeUserBehavior,8,0,0
1705983029308,121,Protector,200,"Number of samples in transaction : 10, number of failing samples : 0",Integration Test 2-1,,true,,3606,4901,1,1,null,49,8,0
1705983029319,11,/connected-test/device [DELETE],200,OK,Integration Test 2-1,text,true,,636,538,1,1,https://localhost:8080/connected-test/device/65af3c3496aff03b073c2988,11,0,0
1705983029327,8,/connected-test/testcase [DELETE],200,OK,Integration Test 2-1,text,true,,638,540,1,1,https://localhost:8080/connected-test/testcase/65af3c3496aff03b073c2987,8,0,0
1705983029334,6,/connected-test/manufacturer [DELETE],200,OK,Integration Test 2-1,text,true,,642,544,1,1,https://localhost:8080/connected-test/manufacturer/65af3c3496aff03b073c2985,5,0,0
1705983029340,6,/connected-test/vendor [DELETE],200,OK,Integration Test 2-1,text,true,,636,538,1,1,https://localhost:8080/connected-test/vendor/65af3c3496aff03b073c2986,5,0,0
1705983029346,6,/connected-test/country [DELETE],200,OK,Integration Test 2-1,text,true,,637,539,1,1,https://localhost:8080/connected-test/country/65af3c3296aff03b073c2980,6,0,0
1705983029355,9,Connected Test /  Delete Device,200, success,Integration Test 2-1,text,true,,82,0,1,1,null,0,0,0
1705983029362,7,Connected Test /  Delete TestCase,200, success,Integration Test 2-1,text,true,,84,0,1,1,null,0,0,0
1705983029368,6,Connected Test /  Delete Manufacturer,200, success,Integration Test 2-1,text,true,,88,0,1,1,null,0,0,0
1705983029374,5,Connected Test /  Delete Vendor,200, success,Integration Test 2-1,text,true,,82,0,1,1,null,0,0,0
1705983029381,6,Connected Test /  Delete Country,200, success,Integration Test 2-1,text,true,,83,0,1,1,null,0,0,0
1705983029381,70,Connected Test - Delete,200,"Number of samples in transaction : 10, number of failing samples : 0",Integration Test 2-1,,true,,3608,2699,1,1,null,35,3,0
1705983029393,11,Classification / Classify,200, success,Integration Test 2-1,text,true,,76,0,1,1,null,0,0,0
1705983029405,11,/classify [POST],200,OK,Integration Test 2-1,text,true,,628,1139,1,1,https://localhost:8080/classification/classify,11,0,0
1705983029405,22,Classification,200,"Number of samples in transaction : 2, number of failing samples : 0",Integration Test 2-1,,true,,704,1139,1,1,null,11,2,0
1705983029409,2,Thread Setup,200,OK,Integration Test 2-1,text,true,,0,0,1,1,null,0,0,0
1705983029513,104,IAM / Signup,200, success,Integration Test 2-1,text,true,,262,0,1,1,null,0,0,0
1705983029621,107,/iam/user/signup {POST],200,OK,Integration Test 2-1,text,true,,778,665,1,1,https://localhost:8080/iam/user/signup,107,0,16
